,TIME,GEO,ICCS,UNIT,Value
1285,2010,Finland,Intentional homicide,Per hundred thousand inhabitants,2.19
1286,2010,Finland,Assault,Number,33063.0
1287,2010,Finland,Assault,Per hundred thousand inhabitants,617.84
1288,2010,Finland,Sexual violence,Number,1315.0
1289,2010,Finland,Sexual violence,Per hundred thousand inhabitants,24.57
1290,2010,Finland,Rape,Number,818.0
1291,2010,Finland,Rape,Per hundred thousand inhabitants,15.29
1292,2010,Finland,Sexual assault,Number,497.0
1293,2010,Finland,Sexual assault,Per hundred thousand inhabitants,9.29
1294,2010,Finland,Theft,Number,132896.0
1295,2010,Finland,Theft,Per hundred thousand inhabitants,2483.37
1296,2010,Sweden,Intentional homicide,Number,91.0
1297,2010,Sweden,Intentional homicide,Per hundred thousand inhabitants,0.97
1298,2010,Sweden,Assault,Number,87854.0
1299,2010,Sweden,Assault,Per hundred thousand inhabitants,940.55
1300,2010,Sweden,Sexual violence,Number,15537.0
1301,2010,Sweden,Sexual violence,Per hundred thousand inhabitants,166.34
1302,2010,Sweden,Rape,Number,5479.0
1303,2010,Sweden,Rape,Per hundred thousand inhabitants,58.66
1304,2010,Sweden,Sexual assault,Number,10058.0
1305,2010,Sweden,Sexual assault,Per hundred thousand inhabitants,107.68
1306,2010,Sweden,Theft,Number,402974.0
1307,2010,Sweden,Theft,Per hundred thousand inhabitants,4314.18
1308,2010,England and Wales,Intentional homicide,Number,633.0
1309,2010,England and Wales,Intentional homicide,Per hundred thousand inhabitants,1.14
1310,2010,England and Wales,Assault,Number,366878.0
1311,2010,England and Wales,Assault,Per hundred thousand inhabitants,661.46
1312,2010,England and Wales,Sexual violence,Number,39114.0
1313,2010,England and Wales,Sexual violence,Per hundred thousand inhabitants,70.52
1314,2010,England and Wales,Rape,Number,15892.0
1315,2010,England and Wales,Rape,Per hundred thousand inhabitants,28.65
1316,2010,England and Wales,Sexual assault,Number,23222.0
1317,2010,England and Wales,Sexual assault,Per hundred thousand inhabitants,41.87
1318,2010,England and Wales,Theft,Number,1584763.0
1319,2010,England and Wales,Theft,Per hundred thousand inhabitants,2857.25
1320,2010,Scotland,Intentional homicide,Number,95.0
1321,2010,Scotland,Intentional homicide,Per hundred thousand inhabitants,1.81
1322,2010,Scotland,Assault,Number,5493.0
1323,2010,Scotland,Assault,Per hundred thousand inhabitants,104.7
1324,2010,Scotland,Sexual violence,Number,4217.0
1325,2010,Scotland,Sexual violence,Per hundred thousand inhabitants,80.38
1326,2010,Scotland,Rape,Number,997.0
1327,2010,Scotland,Rape,Per hundred thousand inhabitants,19.0
1328,2010,Scotland,Sexual assault,Number,3220.0
1329,2010,Scotland,Sexual assault,Per hundred thousand inhabitants,61.37
1330,2010,Scotland,Theft,Number,116610.0
1331,2010,Scotland,Theft,Per hundred thousand inhabitants,2222.6
1332,2010,Northern Ireland (UK),Intentional homicide,Number,23.0
1333,2010,Northern Ireland (UK),Intentional homicide,Per hundred thousand inhabitants,1.28
1334,2010,Northern Ireland (UK),Assault,Number,1451.0
1335,2010,Northern Ireland (UK),Assault,Per hundred thousand inhabitants,80.66
1336,2010,Northern Ireland (UK),Sexual violence,Number,1869.0
1337,2010,Northern Ireland (UK),Sexual violence,Per hundred thousand inhabitants,103.89
1338,2010,Northern Ireland (UK),Rape,Number,498.0
1339,2010,Northern Ireland (UK),Rape,Per hundred thousand inhabitants,27.68
1340,2010,Northern Ireland (UK),Sexual assault,Number,1371.0
1341,2010,Northern Ireland (UK),Sexual assault,Per hundred thousand inhabitants,76.21
1342,2010,Northern Ireland (UK),Theft,Number,26402.0
1343,2010,Northern Ireland (UK),Theft,Per hundred thousand inhabitants,1467.58
1344,2010,Iceland,Intentional homicide,Number,2.0
1345,2010,Iceland,Intentional homicide,Per hundred thousand inhabitants,0.63
1346,2010,Iceland,Assault,Number,57.0
1347,2010,Iceland,Assault,Per hundred thousand inhabitants,17.95
1348,2010,Iceland,Sexual violence,Number,
1349,2010,Iceland,Sexual violence,Per hundred thousand inhabitants,
1350,2010,Iceland,Rape,Number,
1351,2010,Iceland,Rape,Per hundred thousand inhabitants,
1352,2010,Iceland,Sexual assault,Number,
1353,2010,Iceland,Sexual assault,Per hundred thousand inhabitants,
1354,2010,Iceland,Theft,Number,5317.0
1355,2010,Iceland,Theft,Per hundred thousand inhabitants,1673.96
1356,2010,Liechtenstein,Intentional homicide,Number,1.0
1357,2010,Liechtenstein,Intentional homicide,Per hundred thousand inhabitants,2.79
1358,2010,Liechtenstein,Assault,Number,77.0
1359,2010,Liechtenstein,Assault,Per hundred thousand inhabitants,214.52
1360,2010,Liechtenstein,Sexual violence,Number,
1361,2010,Liechtenstein,Sexual violence,Per hundred thousand inhabitants,
1362,2010,Liechtenstein,Rape,Number,0.0
1363,2010,Liechtenstein,Rape,Per hundred thousand inhabitants,0.0
1364,2010,Liechtenstein,Sexual assault,Number,
1365,2010,Liechtenstein,Sexual assault,Per hundred thousand inhabitants,
1366,2010,Liechtenstein,Theft,Number,177.0
1367,2010,Liechtenstein,Theft,Per hundred thousand inhabitants,493.12
1368,2010,Norway,Intentional homicide,Number,29.0
1369,2010,Norway,Intentional homicide,Per hundred thousand inhabitants,0.6
1370,2010,Norway,Assault,Number,2925.0
1371,2010,Norway,Assault,Per hundred thousand inhabitants,60.21
1372,2010,Norway,Sexual violence,Number,2451.0
1373,2010,Norway,Sexual violence,Per hundred thousand inhabitants,50.45
1374,2010,Norway,Rape,Number,938.0
1375,2010,Norway,Rape,Per hundred thousand inhabitants,19.31
1376,2010,Norway,Sexual assault,Number,1513.0
1377,2010,Norway,Sexual assault,Per hundred thousand inhabitants,31.14
1378,2010,Norway,Theft,Number,137543.0
1379,2010,Norway,Theft,Per hundred thousand inhabitants,2831.15
1380,2010,Switzerland,Intentional homicide,Number,53.0
1381,2010,Switzerland,Intentional homicide,Per hundred thousand inhabitants,0.68
1382,2010,Switzerland,Assault,Number,487.0
1383,2010,Switzerland,Assault,Per hundred thousand inhabitants,6.25
1384,2010,Switzerland,Sexual violence,Number,6321.0
1385,2010,Switzerland,Sexual violence,Per hundred thousand inhabitants,81.19
1386,2010,Switzerland,Rape,Number,543.0
1387,2010,Switzerland,Rape,Per hundred thousand inhabitants,6.97
1388,2010,Switzerland,Sexual assault,Number,5778.0
1389,2010,Switzerland,Sexual assault,Per hundred thousand inhabitants,74.21
1390,2010,Switzerland,Theft,Number,127551.0
1391,2010,Switzerland,Theft,Per hundred thousand inhabitants,1638.25
1392,2010,Montenegro,Intentional homicide,Number,13.0
1393,2010,Montenegro,Intentional homicide,Per hundred thousand inhabitants,2.1
1394,2010,Montenegro,Assault,Number,193.0
1395,2010,Montenegro,Assault,Per hundred thousand inhabitants,31.18
1396,2010,Montenegro,Sexual violence,Number,44.0
1397,2010,Montenegro,Sexual violence,Per hundred thousand inhabitants,7.11
1398,2010,Montenegro,Rape,Number,5.0
1399,2010,Montenegro,Rape,Per hundred thousand inhabitants,0.81
1400,2010,Montenegro,Sexual assault,Number,39.0
1401,2010,Montenegro,Sexual assault,Per hundred thousand inhabitants,6.3
1402,2010,Montenegro,Theft,Number,570.0
1403,2010,Montenegro,Theft,Per hundred thousand inhabitants,92.08
1404,2010,"Former Yugoslav Republic of Macedonia, the",Intentional homicide,Number,39.0
1405,2010,"Former Yugoslav Republic of Macedonia, the",Intentional homicide,Per hundred thousand inhabitants,1.9
1406,2010,"Former Yugoslav Republic of Macedonia, the",Assault,Number,248.0
1407,2010,"Former Yugoslav Republic of Macedonia, the",Assault,Per hundred thousand inhabitants,12.08
1408,2010,"Former Yugoslav Republic of Macedonia, the",Sexual violence,Number,
1409,2010,"Former Yugoslav Republic of Macedonia, the",Sexual violence,Per hundred thousand inhabitants,
1410,2010,"Former Yugoslav Republic of Macedonia, the",Rape,Number,28.0
1411,2010,"Former Yugoslav Republic of Macedonia, the",Rape,Per hundred thousand inhabitants,1.36
1412,2010,"Former Yugoslav Republic of Macedonia, the",Sexual assault,Number,
1413,2010,"Former Yugoslav Republic of Macedonia, the",Sexual assault,Per hundred thousand inhabitants,
1414,2010,"Former Yugoslav Republic of Macedonia, the",Theft,Number,5423.0
1415,2010,"Former Yugoslav Republic of Macedonia, the",Theft,Per hundred thousand inhabitants,264.19
1416,2010,Albania,Intentional homicide,Number,118.0
1417,2010,Albania,Intentional homicide,Per hundred thousand inhabitants,
1418,2010,Albania,Assault,Number,178.0
1419,2010,Albania,Assault,Per hundred thousand inhabitants,
1420,2010,Albania,Sexual violence,Number,60.0
1421,2010,Albania,Sexual violence,Per hundred thousand inhabitants,
1422,2010,Albania,Rape,Number,24.0
1423,2010,Albania,Rape,Per hundred thousand inhabitants,
1424,2010,Albania,Sexual assault,Number,36.0
1425,2010,Albania,Sexual assault,Per hundred thousand inhabitants,
1426,2010,Albania,Theft,Number,4605.0
1427,2010,Albania,Theft,Per hundred thousand inhabitants,
1428,2010,Serbia,Intentional homicide,Number,114.0
1429,2010,Serbia,Intentional homicide,Per hundred thousand inhabitants,1.56
1430,2010,Serbia,Assault,Number,1391.0
1431,2010,Serbia,Assault,Per hundred thousand inhabitants,19.04
1432,2010,Serbia,Sexual violence,Number,453.0
1433,2010,Serbia,Sexual violence,Per hundred thousand inhabitants,6.2
1434,2010,Serbia,Rape,Number,72.0
1435,2010,Serbia,Rape,Per hundred thousand inhabitants,0.99
1436,2010,Serbia,Sexual assault,Number,381.0
1437,2010,Serbia,Sexual assault,Per hundred thousand inhabitants,5.21
1438,2010,Serbia,Theft,Number,19194.0
1439,2010,Serbia,Theft,Per hundred thousand inhabitants,262.69
1440,2010,Turkey,Intentional homicide,Number,1766.0
1441,2010,Turkey,Intentional homicide,Per hundred thousand inhabitants,2.43
1442,2010,Turkey,Assault,Number,220882.0
1443,2010,Turkey,Assault,Per hundred thousand inhabitants,304.41
1444,2010,Turkey,Sexual violence,Number,
1445,2010,Turkey,Sexual violence,Per hundred thousand inhabitants,
1446,2010,Turkey,Rape,Number,
1447,2010,Turkey,Rape,Per hundred thousand inhabitants,
1448,2010,Turkey,Sexual assault,Number,
1449,2010,Turkey,Sexual assault,Per hundred thousand inhabitants,
1450,2010,Turkey,Theft,Number,207945.0
1451,2010,Turkey,Theft,Per hundred thousand inhabitants,286.58
1452,2010,Bosnia and Herzegovina,Intentional homicide,Number,54.0
1453,2010,Bosnia and Herzegovina,Intentional homicide,Per hundred thousand inhabitants,1.4
1454,2010,Bosnia and Herzegovina,Assault,Number,505.0
1455,2010,Bosnia and Herzegovina,Assault,Per hundred thousand inhabitants,13.14
1456,2010,Bosnia and Herzegovina,Sexual violence,Number,
1457,2010,Bosnia and Herzegovina,Sexual violence,Per hundred thousand inhabitants,
1458,2010,Bosnia and Herzegovina,Rape,Number,46.0
1459,2010,Bosnia and Herzegovina,Rape,Per hundred thousand inhabitants,1.2
1460,2010,Bosnia and Herzegovina,Sexual assault,Number,
1461,2010,Bosnia and Herzegovina,Sexual assault,Per hundred thousand inhabitants,
1462,2010,Bosnia and Herzegovina,Theft,Number,12990.0
1463,2010,Bosnia and Herzegovina,Theft,Per hundred thousand inhabitants,337.93
1464,2010,Kosovo (under United Nations Security Council Resolution 1244/99),Intentional homicide,Number,106.0
1465,2010,Kosovo (under United Nations Security Council Resolution 1244/99),Intentional homicide,Per hundred thousand inhabitants,4.8
1466,2010,Kosovo (under United Nations Security Council Resolution 1244/99),Assault,Number,3760.0
1467,2010,Kosovo (under United Nations Security Council Resolution 1244/99),Assault,Per hundred thousand inhabitants,170.28
1468,2010,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual violence,Number,122.0
1469,2010,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual violence,Per hundred thousand inhabitants,5.53
1470,2010,Kosovo (under United Nations Security Council Resolution 1244/99),Rape,Number,33.0
1471,2010,Kosovo (under United Nations Security Council Resolution 1244/99),Rape,Per hundred thousand inhabitants,1.49
1472,2010,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual assault,Number,89.0
1473,2010,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual assault,Per hundred thousand inhabitants,4.03
1474,2010,Kosovo (under United Nations Security Council Resolution 1244/99),Theft,Number,15573.0
1475,2010,Kosovo (under United Nations Security Council Resolution 1244/99),Theft,Per hundred thousand inhabitants,705.26
1476,2011,Belgium,Intentional homicide,Number,214.0
1477,2011,Belgium,Intentional homicide,Per hundred thousand inhabitants,1.95
1478,2011,Belgium,Assault,Number,78767.0
1479,2011,Belgium,Assault,Per hundred thousand inhabitants,716.02
1480,2011,Belgium,Sexual violence,Number,11230.0
1481,2011,Belgium,Sexual violence,Per hundred thousand inhabitants,102.08
1482,2011,Belgium,Rape,Number,3369.0
1483,2011,Belgium,Rape,Per hundred thousand inhabitants,30.63
1484,2011,Belgium,Sexual assault,Number,7861.0
1485,2011,Belgium,Sexual assault,Per hundred thousand inhabitants,71.46
1486,2011,Belgium,Theft,Number,270644.0
1487,2011,Belgium,Theft,Per hundred thousand inhabitants,2460.26
1488,2011,Bulgaria,Intentional homicide,Number,128.0
1489,2011,Bulgaria,Intentional homicide,Per hundred thousand inhabitants,1.74
1490,2011,Bulgaria,Assault,Number,2462.0
1491,2011,Bulgaria,Assault,Per hundred thousand inhabitants,33.41
1492,2011,Bulgaria,Sexual violence,Number,649.0
1493,2011,Bulgaria,Sexual violence,Per hundred thousand inhabitants,8.81
1494,2011,Bulgaria,Rape,Number,157.0
1495,2011,Bulgaria,Rape,Per hundred thousand inhabitants,2.13
1496,2011,Bulgaria,Sexual assault,Number,492.0
1497,2011,Bulgaria,Sexual assault,Per hundred thousand inhabitants,6.68
1498,2011,Bulgaria,Theft,Number,50557.0
1499,2011,Bulgaria,Theft,Per hundred thousand inhabitants,686.04
1500,2011,Czech Republic,Intentional homicide,Number,83.0
1501,2011,Czech Republic,Intentional homicide,Per hundred thousand inhabitants,0.79
1502,2011,Czech Republic,Assault,Number,19409.0
1503,2011,Czech Republic,Assault,Per hundred thousand inhabitants,185.08
1504,2011,Czech Republic,Sexual violence,Number,2086.0
1505,2011,Czech Republic,Sexual violence,Per hundred thousand inhabitants,19.89
1506,2011,Czech Republic,Rape,Number,675.0
1507,2011,Czech Republic,Rape,Per hundred thousand inhabitants,6.44
1508,2011,Czech Republic,Sexual assault,Number,1411.0
1509,2011,Czech Republic,Sexual assault,Per hundred thousand inhabitants,13.46
1510,2011,Czech Republic,Theft,Number,136667.0
1511,2011,Czech Republic,Theft,Per hundred thousand inhabitants,1303.24
1512,2011,Denmark,Intentional homicide,Number,44.0
1513,2011,Denmark,Intentional homicide,Per hundred thousand inhabitants,0.79
1514,2011,Denmark,Assault,Number,10373.0
1515,2011,Denmark,Assault,Per hundred thousand inhabitants,186.54
1516,2011,Denmark,Sexual violence,Number,1983.0
1517,2011,Denmark,Sexual violence,Per hundred thousand inhabitants,35.66
1518,2011,Denmark,Rape,Number,342.0
1519,2011,Denmark,Rape,Per hundred thousand inhabitants,6.15
1520,2011,Denmark,Sexual assault,Number,1641.0
1521,2011,Denmark,Sexual assault,Per hundred thousand inhabitants,29.51
1522,2011,Denmark,Theft,Number,211168.0
1523,2011,Denmark,Theft,Per hundred thousand inhabitants,3797.56
1524,2011,Germany (until 1990 former territory of the FRG),Intentional homicide,Number,689.0
1525,2011,Germany (until 1990 former territory of the FRG),Intentional homicide,Per hundred thousand inhabitants,0.84
1526,2011,Germany (until 1990 former territory of the FRG),Assault,Number,139091.0
1527,2011,Germany (until 1990 former territory of the FRG),Assault,Per hundred thousand inhabitants,170.14
1528,2011,Germany (until 1990 former territory of the FRG),Sexual violence,Number,47078.0
1529,2011,Germany (until 1990 former territory of the FRG),Sexual violence,Per hundred thousand inhabitants,57.59
1530,2011,Germany (until 1990 former territory of the FRG),Rape,Number,7539.0
1531,2011,Germany (until 1990 former territory of the FRG),Rape,Per hundred thousand inhabitants,9.22
1532,2011,Germany (until 1990 former territory of the FRG),Sexual assault,Number,39539.0
1533,2011,Germany (until 1990 former territory of the FRG),Sexual assault,Per hundred thousand inhabitants,48.36
1534,2011,Germany (until 1990 former territory of the FRG),Theft,Number,1354623.0
1535,2011,Germany (until 1990 former territory of the FRG),Theft,Per hundred thousand inhabitants,1657.0
1536,2011,Estonia,Intentional homicide,Number,65.0
1537,2011,Estonia,Intentional homicide,Per hundred thousand inhabitants,4.89
1538,2011,Estonia,Assault,Number,104.0
1539,2011,Estonia,Assault,Per hundred thousand inhabitants,7.82
1540,2011,Estonia,Sexual violence,Number,180.0
1541,2011,Estonia,Sexual violence,Per hundred thousand inhabitants,13.54
1542,2011,Estonia,Rape,Number,91.0
1543,2011,Estonia,Rape,Per hundred thousand inhabitants,6.84
1544,2011,Estonia,Sexual assault,Number,89.0
1545,2011,Estonia,Sexual assault,Per hundred thousand inhabitants,6.69
1546,2011,Estonia,Theft,Number,20927.0
1547,2011,Estonia,Theft,Per hundred thousand inhabitants,1573.86
1548,2011,Ireland,Intentional homicide,Number,66.0
1549,2011,Ireland,Intentional homicide,Per hundred thousand inhabitants,1.44
1550,2011,Ireland,Assault,Number,14709.0
1551,2011,Ireland,Assault,Per hundred thousand inhabitants,321.8
1552,2011,Ireland,Sexual violence,Number,1827.0
1553,2011,Ireland,Sexual violence,Per hundred thousand inhabitants,39.97
1554,2011,Ireland,Rape,Number,451.0
1555,2011,Ireland,Rape,Per hundred thousand inhabitants,9.87
1556,2011,Ireland,Sexual assault,Number,1376.0
1557,2011,Ireland,Sexual assault,Per hundred thousand inhabitants,30.1
1558,2011,Ireland,Theft,Number,76974.0
1559,2011,Ireland,Theft,Per hundred thousand inhabitants,1684.01
