"TIME","GEO","UNIT","INDIC_NA","Value","Flag and Footnotes"
"2007","Denmark","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2007","Denmark","Percentage of gross domestic product (GDP)","Gross fixed capital formation","21.7",""
"2007","Denmark","Percentage of gross domestic product (GDP)","External balance of goods and services","2.3",""
"2007","Denmark","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","122.1",""
"2007","Denmark","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","124.8",""
"2007","Denmark","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","481.6",""
"2007","Germany (until 1990 former territory of the FRG)","Million euro","Gross domestic product at market prices","2,428,500.0",""
"2007","Germany (until 1990 former territory of the FRG)","Million euro","Gross fixed capital formation","447,880.0",""
"2007","Germany (until 1990 former territory of the FRG)","Million euro","External balance of goods and services","169,980.0",""
"2007","Germany (until 1990 former territory of the FRG)","Euro per inhabitant","Gross domestic product at market prices","29,500",""
"2007","Germany (until 1990 former territory of the FRG)","Euro per inhabitant","Gross fixed capital formation","5,400",""
"2007","Germany (until 1990 former territory of the FRG)","Euro per inhabitant","External balance of goods and services","2,100",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","28,800",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","5,300",""
"2007","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","2,000",""
"2007","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2007","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","Gross fixed capital formation","18.4",""
"2007","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","External balance of goods and services","7.0",""
"2007","Germany (until 1990 former territory of the FRG)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","115.1",""
"2007","Germany (until 1990 former territory of the FRG)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","99.8",""
"2007","Germany (until 1990 former territory of the FRG)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","1,391.2",""
"2007","Estonia","Million euro","Gross domestic product at market prices","16,071.3",""
"2007","Estonia","Million euro","Gross fixed capital formation","5,723.9",""
"2007","Estonia","Million euro","External balance of goods and services","-1,483.2",""
"2007","Estonia","Euro per inhabitant","Gross domestic product at market prices","12,000",""
"2007","Estonia","Euro per inhabitant","Gross fixed capital formation","4,300",""
"2007","Estonia","Euro per inhabitant","External balance of goods and services","-1,100",""
"2007","Estonia","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","17,500",""
"2007","Estonia","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","6,200",""
"2007","Estonia","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-1,600",""
"2007","Estonia","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2007","Estonia","Percentage of gross domestic product (GDP)","Gross fixed capital formation","35.6",""
"2007","Estonia","Percentage of gross domestic product (GDP)","External balance of goods and services","-9.2",""
"2007","Estonia","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","69.9",""
"2007","Estonia","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","117.0",""
"2007","Estonia","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-1,113.5",""
"2007","Ireland","Million euro","Gross domestic product at market prices","189,654.7",""
"2007","Ireland","Million euro","Gross fixed capital formation","48,492.1",""
"2007","Ireland","Million euro","External balance of goods and services","17,061.2",""
"2007","Ireland","Euro per inhabitant","Gross domestic product at market prices","43,100",""
"2007","Ireland","Euro per inhabitant","Gross fixed capital formation","11,000",""
"2007","Ireland","Euro per inhabitant","External balance of goods and services","3,900",""
"2007","Ireland","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","36,500",""
"2007","Ireland","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","9,300",""
"2007","Ireland","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","3,300",""
"2007","Ireland","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2007","Ireland","Percentage of gross domestic product (GDP)","Gross fixed capital formation","25.6",""
"2007","Ireland","Percentage of gross domestic product (GDP)","External balance of goods and services","9.0",""
"2007","Ireland","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","145.6",""
"2007","Ireland","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","175.0",""
"2007","Ireland","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","2,262.5",""
"2007","Greece","Million euro","Gross domestic product at market prices","223,160.1",""
"2007","Greece","Million euro","Gross fixed capital formation","59,367.7",""
"2007","Greece","Million euro","External balance of goods and services","-31,554.4",""
"2007","Greece","Euro per inhabitant","Gross domestic product at market prices","20,000",""
"2007","Greece","Euro per inhabitant","Gross fixed capital formation","5,300",""
"2007","Greece","Euro per inhabitant","External balance of goods and services","-2,800",""
"2007","Greece","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","22,600",""
"2007","Greece","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","6,000",""
"2007","Greece","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-3,200",""
"2007","Greece","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2007","Greece","Percentage of gross domestic product (GDP)","Gross fixed capital formation","26.6",""
"2007","Greece","Percentage of gross domestic product (GDP)","External balance of goods and services","-14.1",""
"2007","Greece","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","90.1",""
"2007","Greece","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","112.7",""
"2007","Greece","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-2,199.8",""
"2007","Spain","Million euro","Gross domestic product at market prices","1,053,161.0",""
"2007","Spain","Million euro","Gross fixed capital formation","323,216.0",""
"2007","Spain","Million euro","External balance of goods and services","-70,788.0",""
"2007","Spain","Euro per inhabitant","Gross domestic product at market prices","23,500",""
"2007","Spain","Euro per inhabitant","Gross fixed capital formation","7,200",""
"2007","Spain","Euro per inhabitant","External balance of goods and services","-1,600",""
"2007","Spain","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","26,200",""
"2007","Spain","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","8,000",""
"2007","Spain","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-1,800",""
"2007","Spain","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2007","Spain","Percentage of gross domestic product (GDP)","Gross fixed capital formation","30.7",""
"2007","Spain","Percentage of gross domestic product (GDP)","External balance of goods and services","-6.7",""
"2007","Spain","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","104",""
"2007","Spain","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","150.5",""
"2007","Spain","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-1,211.1",""
"2007","France","Million euro","Gross domestic product at market prices","1,886,792.1",""
"2007","France","Million euro","Gross fixed capital formation","394,621.6",""
"2007","France","Million euro","External balance of goods and services","-29,213.0",""
"2007","France","Euro per inhabitant","Gross domestic product at market prices","29,600",""
"2007","France","Euro per inhabitant","Gross fixed capital formation","6,200",""
"2007","France","Euro per inhabitant","External balance of goods and services","-500",""
"2007","France","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","26,900",""
"2007","France","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","5,600",""
