TIME,GEO,UNIT,INDIC_NA,Value,Flag and Footnotes
2007,Croatia,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4100,
2007,Croatia,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1100,
2007,Croatia,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2007,Croatia,Percentage of gross domestic product (GDP),Gross fixed capital formation,26.2,
2007,Croatia,Percentage of gross domestic product (GDP),External balance of goods and services,7.2,
2007,Croatia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,62.2,
2007,Croatia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,76.8,
2007,Croatia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,779.0,
2007,Italy,Million euro,Gross domestic product at market prices,1554198.9,
2007,Italy,Million euro,Gross fixed capital formation,333532.7,
2007,Italy,Million euro,External balance of goods and services,3889.0,
2007,Italy,Euro per inhabitant,Gross domestic product at market prices,26200,
2007,Italy,Euro per inhabitant,Gross fixed capital formation,5600,
2007,Italy,Euro per inhabitant,External balance of goods and services,100,
2007,Italy,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,26000,
2007,Italy,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,5600,
2007,Italy,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,100,
2007,Italy,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2007,Italy,Percentage of gross domestic product (GDP),Gross fixed capital formation,21.5,
2007,Italy,Percentage of gross domestic product (GDP),External balance of goods and services,0.3,
2007,Italy,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,103.7,
2007,Italy,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,104.7,
2007,Italy,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,44.8,
2007,Cyprus,Million euro,Gross domestic product at market prices,15901.5,
2007,Cyprus,Million euro,Gross fixed capital formation,3516.1,
2007,Cyprus,Million euro,External balance of goods and services,993.1,
2007,Cyprus,Euro per inhabitant,Gross domestic product at market prices,20700,
2007,Cyprus,Euro per inhabitant,Gross fixed capital formation,4600,
2007,Cyprus,Euro per inhabitant,External balance of goods and services,1300,
2007,Cyprus,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,23500,
2007,Cyprus,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,5200,
2007,Cyprus,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1500,
2007,Cyprus,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2007,Cyprus,Percentage of gross domestic product (GDP),Gross fixed capital formation,22.1,
2007,Cyprus,Percentage of gross domestic product (GDP),External balance of goods and services,6.2,
2007,Cyprus,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,94.0,
2007,Cyprus,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,97.7,
2007,Cyprus,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,1013.6,
2007,Latvia,Million euro,Gross domestic product at market prices,21026.5,
2007,Latvia,Million euro,Gross fixed capital formation,7160.8,
2007,Latvia,Million euro,External balance of goods and services,4229.5,
2007,Latvia,Euro per inhabitant,Gross domestic product at market prices,9600,b
2007,Latvia,Euro per inhabitant,Gross fixed capital formation,3300,b
2007,Latvia,Euro per inhabitant,External balance of goods and services,1900,b
2007,Latvia,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,14300,b
2007,Latvia,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4900,b
2007,Latvia,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,2900,b
2007,Latvia,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2007,Latvia,Percentage of gross domestic product (GDP),Gross fixed capital formation,34.1,
2007,Latvia,Percentage of gross domestic product (GDP),External balance of goods and services,20.1,
2007,Latvia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,57.2,b
2007,Latvia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,91.6,b
2007,Latvia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,1986.8,b
2007,Lithuania,Million euro,Gross domestic product at market prices,28738.8,
2007,Lithuania,Million euro,Gross fixed capital formation,8085.9,
2007,Lithuania,Million euro,External balance of goods and services,3813.8,
2007,Lithuania,Euro per inhabitant,Gross domestic product at market prices,8900,
2007,Lithuania,Euro per inhabitant,Gross fixed capital formation,2500,
2007,Lithuania,Euro per inhabitant,External balance of goods and services,1200,
2007,Lithuania,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,15500,
2007,Lithuania,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4400,
2007,Lithuania,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,2100,
2007,Lithuania,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2007,Lithuania,Percentage of gross domestic product (GDP),Gross fixed capital formation,28.1,
2007,Lithuania,Percentage of gross domestic product (GDP),External balance of goods and services,13.3,
2007,Lithuania,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,61.8,
2007,Lithuania,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,81.7,
2007,Lithuania,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,1415.9,
2007,Luxembourg,Million euro,Gross domestic product at market prices,37496.8,
2007,Luxembourg,Million euro,Gross fixed capital formation,7792.3,
2007,Luxembourg,Million euro,External balance of goods and services,12099.3,
2007,Luxembourg,Euro per inhabitant,Gross domestic product at market prices,78000,
2007,Luxembourg,Euro per inhabitant,Gross fixed capital formation,16200,
2007,Luxembourg,Euro per inhabitant,External balance of goods and services,25200,
2007,Luxembourg,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,68400,
2007,Luxembourg,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,14200,
2007,Luxembourg,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,22100,
2007,Luxembourg,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2007,Luxembourg,Percentage of gross domestic product (GDP),Gross fixed capital formation,20.8,
2007,Luxembourg,Percentage of gross domestic product (GDP),External balance of goods and services,32.3,
2007,Luxembourg,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,273.2,
2007,Luxembourg,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,266.9,
2007,Luxembourg,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,15225.5,
2007,Hungary,Million euro,Gross domestic product at market prices,99422.8,
2007,Hungary,Million euro,Gross fixed capital formation,21659.8,
2007,Hungary,Million euro,External balance of goods and services,886.4,
2007,Hungary,Euro per inhabitant,Gross domestic product at market prices,9900,
2007,Hungary,Euro per inhabitant,Gross fixed capital formation,2200,
2007,Hungary,Euro per inhabitant,External balance of goods and services,100,
2007,Hungary,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,15300,
2007,Hungary,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3300,
2007,Hungary,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,100,
2007,Hungary,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2007,Hungary,Percentage of gross domestic product (GDP),Gross fixed capital formation,21.8,
2007,Hungary,Percentage of gross domestic product (GDP),External balance of goods and services,0.9,
2007,Hungary,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,61.3,
2007,Hungary,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,62.8,
2007,Hungary,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,94.3,
2007,Malta,Million euro,Gross domestic product at market prices,5575.4,
2007,Malta,Million euro,Gross fixed capital formation,1175.2,
2007,Malta,Million euro,External balance of goods and services,69.5,
2007,Malta,Euro per inhabitant,Gross domestic product at market prices,13700,
2007,Malta,Euro per inhabitant,Gross fixed capital formation,2900,
2007,Malta,Euro per inhabitant,External balance of goods and services,200,
2007,Malta,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,19600,
2007,Malta,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4100,
2007,Malta,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,200,
2007,Malta,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2007,Malta,Percentage of gross domestic product (GDP),Gross fixed capital formation,21.1,
2007,Malta,Percentage of gross domestic product (GDP),External balance of goods and services,1.2,
2007,Malta,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,78.2,
2007,Malta,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,77.5,
2007,Malta,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,168.2,
2007,Netherlands,Million euro,Gross domestic product at market prices,571773.0,
2007,Netherlands,Million euro,Gross fixed capital formation,114340.0,
2007,Netherlands,Million euro,External balance of goods and services,46995.0,
2007,Netherlands,Euro per inhabitant,Gross domestic product at market prices,34900,
2007,Netherlands,Euro per inhabitant,Gross fixed capital formation,7000,
