TIME,GEO,ICCS,UNIT,Value,Flag and Footnotes
2010,Northern Ireland (UK),Theft,Per hundred thousand inhabitants,1467.58,
2010,Iceland,Intentional homicide,Number,2,
2010,Iceland,Intentional homicide,Per hundred thousand inhabitants,0.63,
2010,Iceland,Assault,Number,57,
2010,Iceland,Assault,Per hundred thousand inhabitants,17.95,
2010,Iceland,Sexual violence,Number,,
2010,Iceland,Sexual violence,Per hundred thousand inhabitants,,
2010,Iceland,Rape,Number,,
2010,Iceland,Rape,Per hundred thousand inhabitants,,
2010,Iceland,Sexual assault,Number,,
2010,Iceland,Sexual assault,Per hundred thousand inhabitants,,
2010,Iceland,Theft,Number,5317,
2010,Iceland,Theft,Per hundred thousand inhabitants,1673.96,
2010,Liechtenstein,Intentional homicide,Number,1,
2010,Liechtenstein,Intentional homicide,Per hundred thousand inhabitants,2.79,
2010,Liechtenstein,Assault,Number,77,
2010,Liechtenstein,Assault,Per hundred thousand inhabitants,214.52,
2010,Liechtenstein,Sexual violence,Number,,
2010,Liechtenstein,Sexual violence,Per hundred thousand inhabitants,,
2010,Liechtenstein,Rape,Number,0,
2010,Liechtenstein,Rape,Per hundred thousand inhabitants,0.00,
2010,Liechtenstein,Sexual assault,Number,,
2010,Liechtenstein,Sexual assault,Per hundred thousand inhabitants,,
2010,Liechtenstein,Theft,Number,177,
2010,Liechtenstein,Theft,Per hundred thousand inhabitants,493.12,
2010,Norway,Intentional homicide,Number,29,
2010,Norway,Intentional homicide,Per hundred thousand inhabitants,0.60,
2010,Norway,Assault,Number,2925,
2010,Norway,Assault,Per hundred thousand inhabitants,60.21,
2010,Norway,Sexual violence,Number,2451,
2010,Norway,Sexual violence,Per hundred thousand inhabitants,50.45,
2010,Norway,Rape,Number,938,
2010,Norway,Rape,Per hundred thousand inhabitants,19.31,
2010,Norway,Sexual assault,Number,1513,
2010,Norway,Sexual assault,Per hundred thousand inhabitants,31.14,
2010,Norway,Theft,Number,137543,
2010,Norway,Theft,Per hundred thousand inhabitants,2831.15,
2010,Switzerland,Intentional homicide,Number,53,
2010,Switzerland,Intentional homicide,Per hundred thousand inhabitants,0.68,
2010,Switzerland,Assault,Number,487,
2010,Switzerland,Assault,Per hundred thousand inhabitants,6.25,
2010,Switzerland,Sexual violence,Number,6321,
2010,Switzerland,Sexual violence,Per hundred thousand inhabitants,81.19,
2010,Switzerland,Rape,Number,543,
2010,Switzerland,Rape,Per hundred thousand inhabitants,6.97,
2010,Switzerland,Sexual assault,Number,5778,
2010,Switzerland,Sexual assault,Per hundred thousand inhabitants,74.21,
2010,Switzerland,Theft,Number,127551,
2010,Switzerland,Theft,Per hundred thousand inhabitants,1638.25,
2010,Montenegro,Intentional homicide,Number,13,
2010,Montenegro,Intentional homicide,Per hundred thousand inhabitants,2.10,
2010,Montenegro,Assault,Number,193,
2010,Montenegro,Assault,Per hundred thousand inhabitants,31.18,
2010,Montenegro,Sexual violence,Number,44,
2010,Montenegro,Sexual violence,Per hundred thousand inhabitants,7.11,
2010,Montenegro,Rape,Number,5,
2010,Montenegro,Rape,Per hundred thousand inhabitants,0.81,
2010,Montenegro,Sexual assault,Number,39,
2010,Montenegro,Sexual assault,Per hundred thousand inhabitants,6.30,
2010,Montenegro,Theft,Number,570,
2010,Montenegro,Theft,Per hundred thousand inhabitants,92.08,
2010,"Former Yugoslav Republic of Macedonia, the",Intentional homicide,Number,39,
2010,"Former Yugoslav Republic of Macedonia, the",Intentional homicide,Per hundred thousand inhabitants,1.90,
2010,"Former Yugoslav Republic of Macedonia, the",Assault,Number,248,
2010,"Former Yugoslav Republic of Macedonia, the",Assault,Per hundred thousand inhabitants,12.08,
2010,"Former Yugoslav Republic of Macedonia, the",Sexual violence,Number,,
2010,"Former Yugoslav Republic of Macedonia, the",Sexual violence,Per hundred thousand inhabitants,,
2010,"Former Yugoslav Republic of Macedonia, the",Rape,Number,28,
2010,"Former Yugoslav Republic of Macedonia, the",Rape,Per hundred thousand inhabitants,1.36,
2010,"Former Yugoslav Republic of Macedonia, the",Sexual assault,Number,,
2010,"Former Yugoslav Republic of Macedonia, the",Sexual assault,Per hundred thousand inhabitants,,
2010,"Former Yugoslav Republic of Macedonia, the",Theft,Number,5423,
2010,"Former Yugoslav Republic of Macedonia, the",Theft,Per hundred thousand inhabitants,264.19,
2010,Albania,Intentional homicide,Number,118,
2010,Albania,Intentional homicide,Per hundred thousand inhabitants,,
2010,Albania,Assault,Number,178,
2010,Albania,Assault,Per hundred thousand inhabitants,,
2010,Albania,Sexual violence,Number,60,
2010,Albania,Sexual violence,Per hundred thousand inhabitants,,
2010,Albania,Rape,Number,24,
2010,Albania,Rape,Per hundred thousand inhabitants,,
2010,Albania,Sexual assault,Number,36,
2010,Albania,Sexual assault,Per hundred thousand inhabitants,,
2010,Albania,Theft,Number,4605,
2010,Albania,Theft,Per hundred thousand inhabitants,,
2010,Serbia,Intentional homicide,Number,114,
2010,Serbia,Intentional homicide,Per hundred thousand inhabitants,1.56,
2010,Serbia,Assault,Number,1391,
2010,Serbia,Assault,Per hundred thousand inhabitants,19.04,
2010,Serbia,Sexual violence,Number,453,
2010,Serbia,Sexual violence,Per hundred thousand inhabitants,6.20,
2010,Serbia,Rape,Number,72,
2010,Serbia,Rape,Per hundred thousand inhabitants,0.99,
2010,Serbia,Sexual assault,Number,381,
2010,Serbia,Sexual assault,Per hundred thousand inhabitants,5.21,
2010,Serbia,Theft,Number,19194,
2010,Serbia,Theft,Per hundred thousand inhabitants,262.69,
2010,Turkey,Intentional homicide,Number,1766,
2010,Turkey,Intentional homicide,Per hundred thousand inhabitants,2.43,
2010,Turkey,Assault,Number,220882,
2010,Turkey,Assault,Per hundred thousand inhabitants,304.41,
2010,Turkey,Sexual violence,Number,,
2010,Turkey,Sexual violence,Per hundred thousand inhabitants,,
2010,Turkey,Rape,Number,,
2010,Turkey,Rape,Per hundred thousand inhabitants,,
2010,Turkey,Sexual assault,Number,,
2010,Turkey,Sexual assault,Per hundred thousand inhabitants,,
2010,Turkey,Theft,Number,207945,
2010,Turkey,Theft,Per hundred thousand inhabitants,286.58,
2010,Bosnia and Herzegovina,Intentional homicide,Number,54,
2010,Bosnia and Herzegovina,Intentional homicide,Per hundred thousand inhabitants,1.40,
2010,Bosnia and Herzegovina,Assault,Number,505,
2010,Bosnia and Herzegovina,Assault,Per hundred thousand inhabitants,13.14,
2010,Bosnia and Herzegovina,Sexual violence,Number,,
2010,Bosnia and Herzegovina,Sexual violence,Per hundred thousand inhabitants,,
2010,Bosnia and Herzegovina,Rape,Number,46,
2010,Bosnia and Herzegovina,Rape,Per hundred thousand inhabitants,1.20,
2010,Bosnia and Herzegovina,Sexual assault,Number,,
2010,Bosnia and Herzegovina,Sexual assault,Per hundred thousand inhabitants,,
2010,Bosnia and Herzegovina,Theft,Number,12990,
2010,Bosnia and Herzegovina,Theft,Per hundred thousand inhabitants,337.93,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Intentional homicide,Number,106,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Intentional homicide,Per hundred thousand inhabitants,4.80,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Assault,Number,3760,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Assault,Per hundred thousand inhabitants,170.28,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual violence,Number,122,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual violence,Per hundred thousand inhabitants,5.53,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Rape,Number,33,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Rape,Per hundred thousand inhabitants,1.49,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual assault,Number,89,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual assault,Per hundred thousand inhabitants,4.03,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Theft,Number,15573,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Theft,Per hundred thousand inhabitants,705.26,
2011,Belgium,Intentional homicide,Number,214,
2011,Belgium,Intentional homicide,Per hundred thousand inhabitants,1.95,
2011,Belgium,Assault,Number,78767,
2011,Belgium,Assault,Per hundred thousand inhabitants,716.02,
2011,Belgium,Sexual violence,Number,11230,
2011,Belgium,Sexual violence,Per hundred thousand inhabitants,102.08,
2011,Belgium,Rape,Number,3369,
2011,Belgium,Rape,Per hundred thousand inhabitants,30.63,
2011,Belgium,Sexual assault,Number,7861,
2011,Belgium,Sexual assault,Per hundred thousand inhabitants,71.46,
2011,Belgium,Theft,Number,270644,
2011,Belgium,Theft,Per hundred thousand inhabitants,2460.26,
2011,Bulgaria,Intentional homicide,Number,128,
2011,Bulgaria,Intentional homicide,Per hundred thousand inhabitants,1.74,
2011,Bulgaria,Assault,Number,2462,
2011,Bulgaria,Assault,Per hundred thousand inhabitants,33.41,
2011,Bulgaria,Sexual violence,Number,649,
2011,Bulgaria,Sexual violence,Per hundred thousand inhabitants,8.81,
2011,Bulgaria,Rape,Number,157,
2011,Bulgaria,Rape,Per hundred thousand inhabitants,2.13,
2011,Bulgaria,Sexual assault,Number,492,
2011,Bulgaria,Sexual assault,Per hundred thousand inhabitants,6.68,
2011,Bulgaria,Theft,Number,50557,
2011,Bulgaria,Theft,Per hundred thousand inhabitants,686.04,
2011,Czech Republic,Intentional homicide,Number,83,
2011,Czech Republic,Intentional homicide,Per hundred thousand inhabitants,0.79,
2011,Czech Republic,Assault,Number,19409,
2011,Czech Republic,Assault,Per hundred thousand inhabitants,185.08,
2011,Czech Republic,Sexual violence,Number,2086,
2011,Czech Republic,Sexual violence,Per hundred thousand inhabitants,19.89,
2011,Czech Republic,Rape,Number,675,
2011,Czech Republic,Rape,Per hundred thousand inhabitants,6.44,
2011,Czech Republic,Sexual assault,Number,1411,
2011,Czech Republic,Sexual assault,Per hundred thousand inhabitants,13.46,
2011,Czech Republic,Theft,Number,136667,
2011,Czech Republic,Theft,Per hundred thousand inhabitants,1303.24,
2011,Denmark,Intentional homicide,Number,44,
2011,Denmark,Intentional homicide,Per hundred thousand inhabitants,0.79,
2011,Denmark,Assault,Number,10373,
2011,Denmark,Assault,Per hundred thousand inhabitants,186.54,
2011,Denmark,Sexual violence,Number,1983,
2011,Denmark,Sexual violence,Per hundred thousand inhabitants,35.66,
2011,Denmark,Rape,Number,342,
2011,Denmark,Rape,Per hundred thousand inhabitants,6.15,
2011,Denmark,Sexual assault,Number,1641,
2011,Denmark,Sexual assault,Per hundred thousand inhabitants,29.51,
2011,Denmark,Theft,Number,211168,
2011,Denmark,Theft,Per hundred thousand inhabitants,3797.56,
2011,Germany (until 1990 former territory of the FRG),Intentional homicide,Number,689,
2011,Germany (until 1990 former territory of the FRG),Intentional homicide,Per hundred thousand inhabitants,0.84,
2011,Germany (until 1990 former territory of the FRG),Assault,Number,139091,
2011,Germany (until 1990 former territory of the FRG),Assault,Per hundred thousand inhabitants,170.14,
2011,Germany (until 1990 former territory of the FRG),Sexual violence,Number,47078,
2011,Germany (until 1990 former territory of the FRG),Sexual violence,Per hundred thousand inhabitants,57.59,
2011,Germany (until 1990 former territory of the FRG),Rape,Number,7539,
2011,Germany (until 1990 former territory of the FRG),Rape,Per hundred thousand inhabitants,9.22,
2011,Germany (until 1990 former territory of the FRG),Sexual assault,Number,39539,
2011,Germany (until 1990 former territory of the FRG),Sexual assault,Per hundred thousand inhabitants,48.36,
2011,Germany (until 1990 former territory of the FRG),Theft,Number,1354623,
2011,Germany (until 1990 former territory of the FRG),Theft,Per hundred thousand inhabitants,1657.00,
2011,Estonia,Intentional homicide,Number,65,
2011,Estonia,Intentional homicide,Per hundred thousand inhabitants,4.89,
2011,Estonia,Assault,Number,104,
2011,Estonia,Assault,Per hundred thousand inhabitants,7.82,
2011,Estonia,Sexual violence,Number,180,
2011,Estonia,Sexual violence,Per hundred thousand inhabitants,13.54,
2011,Estonia,Rape,Number,91,
2011,Estonia,Rape,Per hundred thousand inhabitants,6.84,
2011,Estonia,Sexual assault,Number,89,
2011,Estonia,Sexual assault,Per hundred thousand inhabitants,6.69,
2011,Estonia,Theft,Number,20927,
2011,Estonia,Theft,Per hundred thousand inhabitants,1573.86,
2011,Ireland,Intentional homicide,Number,66,
2011,Ireland,Intentional homicide,Per hundred thousand inhabitants,1.44,
2011,Ireland,Assault,Number,14709,
2011,Ireland,Assault,Per hundred thousand inhabitants,321.80,
2011,Ireland,Sexual violence,Number,1827,
2011,Ireland,Sexual violence,Per hundred thousand inhabitants,39.97,
2011,Ireland,Rape,Number,451,
2011,Ireland,Rape,Per hundred thousand inhabitants,9.87,
2011,Ireland,Sexual assault,Number,1376,
2011,Ireland,Sexual assault,Per hundred thousand inhabitants,30.10,
2011,Ireland,Theft,Number,76974,
2011,Ireland,Theft,Per hundred thousand inhabitants,1684.01,
2011,Greece,Intentional homicide,Number,184,
2011,Greece,Intentional homicide,Per hundred thousand inhabitants,1.65,
2011,Greece,Assault,Number,5024,
2011,Greece,Assault,Per hundred thousand inhabitants,45.17,
2011,Greece,Sexual violence,Number,535,
2011,Greece,Sexual violence,Per hundred thousand inhabitants,4.81,
2011,Greece,Rape,Number,172,
2011,Greece,Rape,Per hundred thousand inhabitants,1.55,
2011,Greece,Sexual assault,Number,363,
2011,Greece,Sexual assault,Per hundred thousand inhabitants,3.26,
2011,Greece,Theft,Number,161390,
2011,Greece,Theft,Per hundred thousand inhabitants,1450.91,
2011,Spain,Intentional homicide,Number,385,
2011,Spain,Intentional homicide,Per hundred thousand inhabitants,0.82,
2011,Spain,Assault,Number,18290,
2011,Spain,Assault,Per hundred thousand inhabitants,39.19,
2011,Spain,Sexual violence,Number,9892,
2011,Spain,Sexual violence,Per hundred thousand inhabitants,21.20,
2011,Spain,Rape,Number,1513,
2011,Spain,Rape,Per hundred thousand inhabitants,3.24,
2011,Spain,Sexual assault,Number,8379,
2011,Spain,Sexual assault,Per hundred thousand inhabitants,17.95,
2011,Spain,Theft,Number,206921,
2011,Spain,Theft,Per hundred thousand inhabitants,443.40,
2011,France,Intentional homicide,Number,856,
2011,France,Intentional homicide,Per hundred thousand inhabitants,1.32,
2011,France,Assault,Number,219645,
2011,France,Assault,Per hundred thousand inhabitants,338.03,
2011,France,Sexual violence,Number,23871,
2011,France,Sexual violence,Per hundred thousand inhabitants,36.74,
2011,France,Rape,Number,10406,
2011,France,Rape,Per hundred thousand inhabitants,16.01,
2011,France,Sexual assault,Number,13465,
2011,France,Sexual assault,Per hundred thousand inhabitants,20.72,
2011,France,Theft,Number,1341737,
2011,France,Theft,Per hundred thousand inhabitants,2064.89,
2011,Croatia,Intentional homicide,Number,49,
2011,Croatia,Intentional homicide,Per hundred thousand inhabitants,1.14,
2011,Croatia,Assault,Number,873,
2011,Croatia,Assault,Per hundred thousand inhabitants,20.35,
2011,Croatia,Sexual violence,Number,567,
2011,Croatia,Sexual violence,Per hundred thousand inhabitants,13.22,
2011,Croatia,Rape,Number,122,
2011,Croatia,Rape,Per hundred thousand inhabitants,2.84,
2011,Croatia,Sexual assault,Number,445,
2011,Croatia,Sexual assault,Per hundred thousand inhabitants,10.37,
2011,Croatia,Theft,Number,17267,
2011,Croatia,Theft,Per hundred thousand inhabitants,402.51,
2011,Italy,Intentional homicide,Number,552,
2011,Italy,Intentional homicide,Per hundred thousand inhabitants,0.93,
2011,Italy,Assault,Number,68500,
2011,Italy,Assault,Per hundred thousand inhabitants,115.39,
2011,Italy,Sexual violence,Number,,
2011,Italy,Sexual violence,Per hundred thousand inhabitants,,
2011,Italy,Rape,Number,,
2011,Italy,Rape,Per hundred thousand inhabitants,,
2011,Italy,Sexual assault,Number,4617,
2011,Italy,Sexual assault,Per hundred thousand inhabitants,7.78,
2011,Italy,Theft,Number,1237657,
2011,Italy,Theft,Per hundred thousand inhabitants,2084.84,
2011,Cyprus,Intentional homicide,Number,8,
2011,Cyprus,Intentional homicide,Per hundred thousand inhabitants,0.95,
2011,Cyprus,Assault,Number,164,
2011,Cyprus,Assault,Per hundred thousand inhabitants,19.53,
2011,Cyprus,Sexual violence,Number,77,
2011,Cyprus,Sexual violence,Per hundred thousand inhabitants,9.17,
2011,Cyprus,Rape,Number,38,
2011,Cyprus,Rape,Per hundred thousand inhabitants,4.53,
2011,Cyprus,Sexual assault,Number,39,
2011,Cyprus,Sexual assault,Per hundred thousand inhabitants,4.64,
2011,Cyprus,Theft,Number,3470,
2011,Cyprus,Theft,Per hundred thousand inhabitants,413.22,
2011,Latvia,Intentional homicide,Number,69,
2011,Latvia,Intentional homicide,Per hundred thousand inhabitants,3.33,
2011,Latvia,Assault,Number,1161,
2011,Latvia,Assault,Per hundred thousand inhabitants,55.96,
2011,Latvia,Sexual violence,Number,,
2011,Latvia,Sexual violence,Per hundred thousand inhabitants,,
2011,Latvia,Rape,Number,50,
2011,Latvia,Rape,Per hundred thousand inhabitants,2.41,
2011,Latvia,Sexual assault,Number,,
2011,Latvia,Sexual assault,Per hundred thousand inhabitants,,
2011,Latvia,Theft,Number,,
2011,Latvia,Theft,Per hundred thousand inhabitants,,
2011,Lithuania,Intentional homicide,Number,189,
2011,Lithuania,Intentional homicide,Per hundred thousand inhabitants,6.19,
2011,Lithuania,Assault,Number,206,
